"id","delete_no","ship_num","block_name","start_point","central_point","end_point","wagon_num","receiving_scheduled","delivery_scheduled","work_date","create_at","update_at","ship_num_change_flag","block_name_change_flag","start_point_change_flag","central_point_change_flag","end_point_change_flag","comment1_change_flag","ship_flag","receiving_flag","departure_flag","delete_flag","comment1","comment2"
319,"21","None","昼休み","",,"","4",12:30:00,13:30:00,2023/02/17,2022/12/19 11:51:04.954,2022/12/19 11:51:04.954,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
320,"29","5205","2G-20S","Ｐ８",,"Ｋ海①","3",8:30:00,9:00:00,2023/02/17,2022/12/19 11:51:04.954,2022/12/19 11:51:04.954,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
321,"53","5296","2-14HP","207",,"106","4",18:15:00,19:00:00,2023/02/17,2022/12/19 11:51:04.954,2022/12/19 11:51:04.954,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
322,"45","5506","ＧＳ３Ｓ","Ｐ８",,"Ｐ５","5",11:45:00,12:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
323,"18","5506","HC1APS","E棟",,"","5",11:00:00,11:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
324,"14","5507","U41-L","E棟",,"","5",10:00:00,11:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
325,"13","5298","6-1BIS BH","ﾔｰﾄﾞ",,"S2","5",8:00:00,8:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
326,"12","5296","8-16 (UST)","ﾔｰﾄﾞ",,"S2","4",17:00:00,17:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
327,"10","5298","6-1ALBS","ﾔｰﾄﾞ",,"S4","4",8:00:00,8:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
328,"9","5298","6-3ALHP","S4",,"ﾔｰﾄﾞ","4",16:00:00,16:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
329,"8","5507","4D6-SP/S","S4",,"ﾔｰﾄﾞ","2",15:00:00,16:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
330,"6","5507","GB51C","S2",,"ﾔｰﾄﾞ","5",15:00:00,15:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
331,"5","5298","1TE-1","ﾔｰﾄﾞ",,"501番地","4",10:00:00,10:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
332,"4","5298","1TF-1","ﾔｰﾄﾞ",,"402番地","5",9:30:00,10:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
333,"3","5507","GED1","501番地",,"ﾔｰﾄﾞ","2",9:00:00,9:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
334,"11","5298","DB-1TP","ﾔｰﾄﾞ",,"S4","5",17:00:00,17:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
335,"1","5507","VB3S","L",,"ﾔｰﾄﾞ","5",15:45:00,16:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
336,"58","5506","Ｇ３Ｄ５Ｐ","Ｋ２",,"Ｍﾖｺ山","1",16:00:00,17:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
337,"55","5506","ＳＦ１Ｃ","ＣＲ３",,"５０３前","4",15:30:00,16:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
338,"43","5506","ＧＳＭ３３Ｓ","５０６",,"Ｐ７","3",11:45:00,12:30:00,2023/03/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
339,"39","5506","ＧＳＬ８Ｃ","Ｐ１０",,"９２７海","5",8:45:00,9:15:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
340,"36","5506","ひな段定盤（Ｒ）","Ｋ２",,"工ﾖｺ山","1",11:00:00,12:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
341,"31","5506","ＧＴ２Ｃ","Ｐ９",,"９２７海","4",9:00:00,9:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
342,"29","5506","Ｇ２Ｄ６ＰＳ","３１２",,"９２７山","1",8:00:00,9:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
343,"28","5506","ＧＴ４Ｃ","９２７",,"５５２","5",7:30:00,8:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
344,"26","5506","ＶＳ４Ｓ","３１０奥",,"Ｍﾖｺ山","3",7:15:00,8:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
345,"25","5506","ＶＳ４Ｐ","３１０㊥",,"Ｍﾖｺ海","3",6:30:00,7:15:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
346,"19","5506","US7-SUS","４０４",,"２０２(2条)","3",9:00:00,10:00:00,2023/03/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
347,"17","5507","G5D5S","ﾔｰﾄﾞ",,"J棟","2",10:00:00,10:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
348,"15","5296","8-16 UST","E棟",,"","2",8:00:00,8:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
349,"16","5507","5D5-SUP","ﾔｰﾄﾞ",,"J棟","1",9:00:00,9:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
350,"20","5296","FP-2SHP/S","２８８",,"S2","4",14:00:00,15:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
351,"2","5507","D5S","M",,"ﾔｰﾄﾞ","1",15:45:00,16:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
352,"21","5296","AP-4P SL","Ｋ前",,"S2土間","1",18:45:00,19:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
353,"49","None","昼休み","",,"","4",12:30:00,13:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
354,"48","None","昼休み","",,"","3",12:30:00,13:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
355,"47","None","昼休み","",,"","2",12:30:00,13:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
356,"46","None","昼休み","",,"","1",12:30:00,13:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
357,"27","None","1000Tﾊﾞｰｼﾞ","九重",,"８２８","5",6:30:00,7:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
358,"61","5296","２-４ＨＳ(SL)","４０９山",,"８２５","4",18:30:00,19:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
359,"60","5296","６Ｕ-２ＬＢＰ","Ｋ２",,"310前","3",18:15:00,19:15:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
360,"59","5296","５-１２２Ｓ","３２４奥",,"Ｋ","1",17:00:00,18:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
361,"57","5296","２-４ＨＰ(SL)","２０４(本館)",,"８２５","1",13:30:00,14:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
362,"56","5296","Ｈ鋼","８２５",,"片付け","4",16:45:00,17:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
363,"52","5296","６Ｕ-１６Ｓ","５２０",,"５２０","5",13:30:00,14:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
364,"51","5296","２-１６Ｓ(SL)","５１０山～",,"２０４(本館)","4",13:30:00,14:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
365,"44","5296","Ｇ１-６Ｐ","Ｐ８",,"３１０㊥","4",11:45:00,12:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
366,"42","5296","ＧＤＢ-１Ｐ","Ｐ５",,"５０３","1",12:00:00,12:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
367,"41","5296","６ＵＧ-４Ｓ","Ｐ７",,"Ｐ９","5",11:00:00,11:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
368,"38","5296","Ｇ６Ｌ-６Ｓ","４条",,"Ｐ２","4",11:00:00,11:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
369,"37","5296","ＡＰ-４Ｐ(BH)","２０９",,"５５６","3",11:00:00,11:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
370,"35","5296","Ｇ１-４Ｓ","Ｐ２",,"Ｐ１０","5",10:15:00,11:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
371,"34","5296","Ｇ２-８Ｓ","２０７奥",,"Ｋ","1",10:00:00,11:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
372,"33","5296","Ｇ１-６Ｓ","Ｐ１０",,"３１０奥","5",9:15:00,10:15:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
373,"32","5296","ＦＰ-３Ｃ","九東",,"Ｐ３","5",8:00:00,8:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
374,"30","5296","２-１８ＨＳ","２８８",,"２０８(本館)","4",8:00:00,9:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
375,"24","5296","３-６８ＰＳ(A)","５０３",,"九重","1",7:30:00,8:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
376,"23","5296","Ｇ２-２ＬＰＳ(PL)","５０３前",,"九重","1",7:00:00,7:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
377,"22","5296","６-１ＰＳ","２８８",,"九重","1",6:30:00,7:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
378,"7","5507","GSU51AS","S4",,"ﾔｰﾄﾞ","4",14:00:00,14:45:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
379,"50","None","昼休み","",,"","5",12:30:00,13:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
380,"40","5205","搬台Ｂ","８２５",,"片付け","4",9:30:00,10:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
381,"53","5205","６Ｇ-１２Ｓ","ＣＲ３",,"８４３","5",14:30:00,16:00:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
382,"54","5205","Ｇ２-２０Ｓ","Ｋ海①",,"Ｐ８(奥","4",15:00:00,15:30:00,2023/02/17,2022/12/20 10:33:37.872,2022/12/20 10:33:37.872,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
383,"12","5296","8-16 (UST)","ﾔｰﾄﾞ",,"S2","4",17:00:00,17:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
384,"9","5298","6-3ALHP","S4",,"ﾔｰﾄﾞ","4",16:00:00,16:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
385,"2","5507","D5S","M",,"ﾔｰﾄﾞ","1",15:45:00,16:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,True,True,True,True,"要注意","重たいブロック"
386,"1","5507","VB3S","L",,"ﾔｰﾄﾞ","5",15:45:00,16:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
387,"19","5296","3C-149Ｐ","D棟",,"Ｋ前","1",9:45:00,10:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
388,"17","5507","G5D5S","ﾔｰﾄﾞ",,"J棟","2",10:00:00,10:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
389,"16","5507","5D5-SUP","ﾔｰﾄﾞ",,"J棟","1",9:00:00,9:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
390,"15","5296","8-16 UST","E棟",,"","2",8:00:00,8:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
391,"13","5298","6-1BIS BH","ﾔｰﾄﾞ",,"S2","5",8:00:00,8:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
392,"11","5298","DB-1TP","ﾔｰﾄﾞ",,"S4","5",17:00:00,17:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
393,"18","5506","HC1APS","E棟",,"","5",11:00:00,11:30:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
394,"8","5507","4D6-SP/S","S4",,"ﾔｰﾄﾞ","2",15:00:00,16:00:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,True,"要注意","重たいブロック"
395,"4","5298","1TF-1","ﾔｰﾄﾞ",,"402番地","5",9:30:00,10:00:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,True,True,True,False,"要注意","重たいブロック"
396,"3","5507","GED1","501番地",,"ﾔｰﾄﾞ","2",9:00:00,9:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
397,"10","5298","6-1ALBS","ﾔｰﾄﾞ",,"S4","4",8:00:00,8:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
398,"14","5507","U41-L","E棟",,"","5",10:00:00,11:00:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
399,"7","5507","GSU51AS","S4",,"ﾔｰﾄﾞ","4",14:00:00,14:45:00,2023/02/17,2022/12/22 17:36:16.989,2022/12/22 17:36:16.989,False,False,False,False,False,False,False,False,False,False,"要注意","重たいブロック"
